Condition,Durationinseconds,RecordedDate,Q4_ProductText,Q5_Initial_Urge,Q6_Initial_Intent,Q8_Browser,Q8_Version,Q8_OperatingSystem,Q8_Resolution,Q11_3_SqTable1,Q11_4_SqTable1,Q11_5_SqTable1,Q11_6_SqTable1,Q11_7_SqTable1,Q11_8_SqTable1,Q11_9_SqTable1,Q11_10_SqTable1,Q11_11_SqTable1,Q11_12_SqTable1,Q11_13_SqTable1,Q11_14_SqTable1,Q11_15_SqTable1,Q11_16_SqTable1,Q11_17_SqTable1,Q12_PageSubmit,Q15_3_SqTable2,Q15_4_SqTable2,Q15_5_SqTable2,Q15_6_SqTable2,Q15_7_SqTable2,Q15_8_SqTable2,Q15_9_SqTable2,Q15_10_SqTable2,Q15_11_SqTable2,Q15_12_SqTable2,Q15_13_SqTable2,Q15_14_SqTable2,Q15_15_SqTable2,Q15_16_SqTable2,Q15_17_SqTable2,Q16_PageSubmit,Q17_Grp2_PostUrge,Q18_Grp2_PostIntent,Q24_Grp1_PostUrge,Q25_Grp1_PostIntent,Q27_PlanningToBuy,IBT_1,IBT_2,IBT_3,IBT_4,IBT_5,MotivationLevel,SelfEfficacy,NFC_1,NFC_2,NFC_3,NFC_4,NFC_5,Gender,GenderTEXT,Age,Income,Race_White,Race_Hispanic,Race_Black,Race_NativeAmerican,Race_Asian,Race_PacificIslander,Race_Other,Race_Other_Text,Employment_FullTime,Employment_PartTime,Employment_OutLooking,Employment_OutNotLooking,Employment_StayHomeParent,Employment_Student,Employment_Military,Employment_Retired,Employment_UnableWork,MaritialStatus,Education,Q78_ReflectionDifficultyFor,Q79ReflectionDifficultyAgainst,Q108_DifficultyCounting,Q109_WasDistracted,Prod_Page_Number,Screener_Duration_sec,Screener_RecordedDate,Screener_Freq_ImpulseBuying,IBT5_NEW,IB_SCALE,NFC3_NEW,NFC_SCALE,DV_Urge,DV_Intent,ReflectionCondition,DistractionCondition,CHAR_Reflect_For_1,CHAR_Reflect_For_2,CHAR_Reflect_For_3,CHAR_Reflect_For_4,CHAR_Reflect_For_5,Total_Chars_ForBuying,CHAR_Reflect_Against_1,CHAR_Reflect_Against_2,CHAR_Reflect_Against_3,CHAR_Reflect_Against_4,CHAR_Reflect_Against_5,Total_Chars_AgainstBuying,Reflection_TotalCharacters,DV_POST_INDEX,DV_PRE_INDEX,NumberCorrect_Table1,NumberCorrect_Table2,NumberCorrect_TOTAL,TimeSpent_Distraction,ReflectionDiff_Urge,ReflectionDiff_Intent,DistractionDiff_Intent,DistractionDiff_Urge,NCFxReflection,AverageDifficulty_Reflection,InterventionDifficulty,InterventionTimeSpent,Male,IBTxReflection,IBTxDistraction,NCFxDistraction,UrgeIntent_DIFF,PerfectCountingScore_YN,filter_$
1,614,11/20/19 10:25,"""Product # 200: Lenovo Laptop Backpack B210, 15.6-Inch Laptop and Tablet, Durable, Water-Repellent, Lightweight""",4,4,Chrome,78.0.3904.97,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,0,2,2,1,5,5,4,6,2,5,3,3,5,1, ,38,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,5,2,2, , ,5,21,11/18/19 14:30,2,3,13,3,18,4,3,1,0,17,55,77,42,43,234,48,50,57,59,85,299,533,3.5,4,0,0,0, ,0,1, , ,18,2,2,255.12,1,13,0,0,.5,0,1
1,613,11/20/19 13:59,Product # 170: Eyeskey Multifunctional Military Metal Sighting Navigation Compass with Inclinometer,7,7,Chrome,78.0.3904.97,Windows NT 6.1,1093x615, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,0,6,6,7,7,2,4,3,1,4,4,5,4,1, ,39,4,0,1,0,0,0,0,0, ,1, , , , , , , , ,1,6,5,1, , ,5,36,11/18/19 14:49,4,6,32,2,16,6,7,1,0,16,15,22,22,12,87,13,14,2,2,2,33,120,6.5,7,0,0,0, ,1,0, , ,16,3,3,185.679,1,32,0,0,.5,0,1
1,779,11/20/19 10:19,Product # 72: Wireless Bluetooth Beanie Hat with Headphones V5.0,4,2,Chrome,78.0.3904.97,Windows NT 10.0,1920x1200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,4,4,3,5,4,3,6,2,3,2,5,5,1, ,52,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,3,5,4, , ,2,42,11/18/19 14:37,2,4,20,4,19,3,2,1,0,9,24,16,12,40,101,10,26,15,32,20,103,204,2.5,3,0,0,0, ,1,0, , ,19,4.5,4.5,94.466,1,20,0,0,.5,0,1
1,262,11/21/19 8:59,Product # 7: WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock,5,4,Chrome,78.0.3904.97,Windows NT 10.0,1504x1003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,0,3,4,5,3,4,2,6,4,2,2,4,5,1, ,24,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6,3,4, , ,1,73,11/18/19 14:45,2,4,19,4,19,4,3,1,0,26,16,13,10,21,86,16,25,14,31,20,106,192,3.5,4.5,0,0,0, ,1,1, , ,19,3.5,3.5,96.824,1,19,0,0,1,0,1
1,807,11/20/19 10:06,"""Product # 71: Handsfree Call Car Charger,Wireless Bluetooth FM Transmitter Radio Receiver,Mp3 Music Stereo Adapter""",6,6,Chrome,77.0.3865.120,Windows NT 6.1,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,0,3,3,2,4,4,4,6,5,5,2,4,5,1, ,34,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,2,6,5,4, , ,2,83,11/18/19 14:37,2,4,16,4,23,5,5,1,0,16,51,30,101,117,315,59,48,168,65,82,422,737,5,6,0,0,0, ,1,1, , ,23,4.5,4.5,368.59,1,16,0,0,1,0,1
1,679,11/20/19 10:00,"""Product # 10: The Ultimate Game of Thrones and Philosophy: You Think or Die, Paperback Book""",7,7,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,0,7,7,7,7,6,2,2,2,4,2,4,5,1, ,25,4,0,0,0,0,1,0,0, ,1, , , , , , , , ,2,7,5,4, , ,1,40,11/18/19 14:46,4,2,30,4,19,6,6,1,0,41,44,60,31,31,207,32,46,32,62,31,203,410,6,7,0,0,0, ,1,1, , ,19,4.5,4.5,324.944,1,30,0,0,1,0,1
1,992,11/19/19 14:42,Product # 81: 8oz Bacon & Bourbon Man Candle Hand poured 100% Soy Wax,5,2,Chrome,78.0.3904.97,Macintosh,1280x800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,3,4,1,6,5,6,6,4,2,4,5,5,1, ,26,3,1,0,0,0,0,0,0, , , ,1, , , , , , ,6,2,2,1, , ,3,34,11/18/19 14:41,2,3,17,2,18,3,2,1,0,26,31,21,28,63,169,38,16,32,45,45,176,345,2.5,3.5,0,0,0, ,2,0, , ,18,1.5,1.5,485.398,1,17,0,0,1,0,1
1,320,11/21/19 9:14,Product # 7: WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock,4,2,Chrome,73.0.3683.86,Windows NT 10.0,1600x900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,0,4,4,3,2,5,6,4,3,4,2,4,4,1, ,40,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6,2,3, , ,1,32,11/18/19 14:28,2,3,16,4,19,2,2,1,0,32,33,20,19,29,133,20,40,54,28,38,180,313,2,3,0,0,0, ,2,0, , ,19,2.5,2.5,88.541,1,16,0,0,1,0,1
1,305,11/19/19 14:15,Product # 2: Artinova Elephant Shape Wooden Pen Cup Cell Phone Stand,4,3,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,3,2,3,3,5,5,5,2,2,4,4,3,1, ,31,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6,2,4, , ,1,23,11/18/19 14:47,3,3,14,2,13,3,2,1,0,6,20,15,3,9,53,7,22,32,32,36,129,182,2.5,3.5,0,0,0, ,1,1, , ,13,3,3,159.934,1,14,0,0,1,0,1
1,471,11/20/19 15:11,Product # 137: Retro Pocket Games with LCD Screen,4,3,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,4,4,2,5,5,3,6,2,2,5,2,3,1, ,32,2,0,0,1,0,0,0,0, , ,1, , , , , , , ,6,3,4,3, , ,4,46,11/18/19 14:17,2,3,18,1,10,3,2,1,0,12,31,11,9,23,86,21,18,17,37,29,122,208,2.5,3.5,0,0,0, ,1,1, , ,10,3.5,3.5,179.857,1,18,0,0,1,0,1
1,576,11/19/19 14:20,Product # 45: Bob Ross Heat Changing Mug - Add Coffee or Tea and a Happy Little Scene Appears,4,5,Chrome,78.0.3904.97,Macintosh,1440x900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,0,3,3,4,5,5,4,5,4,3,5,3,3,1, ,24,2,1,0,0,0,0,0,0, , , ,1, , , , , , ,6,6,5,4, , ,2,31,11/18/19 14:43,2,3,18,1,14,4,3,1,0,31,23,14,28,16,112,29,26,14,33,23,125,237,3.5,4.5,0,0,0, ,0,2, , ,14,4.5,4.5,131.352,1,18,0,0,1,0,1
1,760,11/20/19 11:13,"""Product # 27: Tacosaurus Rex Taco Holder- Holds 2 Tacos, Top Rated Novelty Taco Holder""",4,5,Chrome,78.0.3904.96,Android 8.0.0,360x720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,0,4,4,5,5,3,5,5,4,3,2,4,4,1, ,31,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,9,3,4, , ,1,57,11/18/19 14:43,2,5,23,4,19,3,4,1,0,8,49,21,22,15,115,68,37,15,27,46,193,308,3.5,4.5,0,0,0, ,1,1, , ,19,3.5,3.5,168.473,1,23,0,0,1,0,1
1,384,11/19/19 14:23,Product # 37: Shooting Star Puzzle: Handmade & Organic 3D Brain Teaser Wooden Puzzle for Adults,6,6,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,0,5,5,6,5,3,2,5,5,5,3,5,5,1, ,34,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,4,3,4,2, , ,1,25,11/18/19 14:31,2,5,26,3,23,5,5,1,0,14,80,27,56,117,294,11,36,48,52,77,224,518,5,6,0,0,0, ,1,1, , ,23,3,3,120.145,1,26,0,0,1,0,1
1,407,11/20/19 14:08,Product # 31: Dreamingbox Star Night Light Lamps 360-Degree Rotating Best Gifts for Kids,4,3,Firefox,70,Macintosh,1440x900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,1,1,1,1,6,1,7,5,5,2,4,5,1, ,34,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,9,4,4, , ,1,39,11/18/19 14:48,2,2,6,4,23,3,2,1,0,22,45,17,55,19,158,42,51,69,34,42,238,396,2.5,3.5,0,0,0, ,1,1, , ,23,4,4,97.984,1,6,0,0,1,0,1
1,356,11/19/19 11:59,Product # 1: Nessie Ladle Turquoise by OTOTO,6,6,Chrome,78.0.3904.108,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,0,5,5,5,7,3,5,4,3,3,2,3,3,1, ,36,5,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6,4,2, , ,1,26,11/18/19 14:21,3,5,27,4,16,5,5,1,0,11,19,18,13,16,77,26,36,56,49,50,217,294,5,6,0,0,0, ,1,1, , ,16,3,3,161.016,1,27,0,0,1,0,1
1,274,11/20/19 13:54,"""Product # 124: Acacia Grove Mini Cinder Blocks, 12 Pack, 1/12 Scale""",5,5,Chrome,78.0.3904.97,Macintosh,2560x1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,0,5,5,3,4,3,5,5,5,5,3,5,5,1, ,39,4,1,0,0,0,0,0,0, , , , , , , , , ,1,6,9,2,3, , ,4,22,11/18/19 14:37,3,5,22,3,23,4,4,1,0,17,23,12,23,27,102,46,35,50,25,47,203,305,4,5,0,0,0, ,1,1, , ,23,2.5,2.5,74.004,1,22,0,0,1,0,1
1,1506,11/20/19 15:59,Product # 120: YETI Rambler Stainless Steel Vacuum Insulated Tumbler with Lid,4,4,Edge,18.17763,Windows NT 10.0,1422x800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,0,3,3,4,5,4,5,6,4,3,4,4,4,1, ,62,2,1,0,0,0,0,0,0, , , , , , , , ,1, ,6,6,4,3, , ,3,85,11/18/19 14:40,2,4,19,2,17,3,3,1,0,39,21,39,27,20,146,48,35,56,48,75,262,408,3,4,0,0,0, ,1,1, , ,17,3.5,3.5,321.434,1,19,0,0,1,0,1
1,690,11/20/19 14:27,"""Product # 107: Beard Grooming for Men Care - Beard Brush, Beard Comb, Unscented Beard Oil Leave-in Conditioner""",3,1,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,1,1,1,1,7,7,7,3,4,3,4,4,1, ,29,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,2,6,1,5, , ,3,21,11/18/19 14:48,2,1,5,3,18,1,1,1,0,15,65,73,25,46,224,22,13,37,38,144,254,478,1,2,0,0,0, ,2,0, , ,18,3,3,217.181,1,5,0,0,1,0,1
1,339,11/20/19 9:57,"""Product # 26: Burrito Blanket, Giant Flour Tortilla Throw Blanket,  Flannel Taco Blanket for Kids.""",6,7,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,0,3,2,2,3,6,6,7,4,4,3,4,4,1, ,30,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6,3,4, , ,1,14,11/18/19 14:37,3,2,12,3,19,5,5,1,0,24,17,25,10,14,90,23,23,12,27,16,101,191,5,6.5,0,0,0, ,1,2, , ,19,3.5,3.5,75.436,1,12,0,0,1.5,0,1
1,363,11/20/19 13:56,Product # 199: Meidong QQChocolate Bluetooth Speakers Portable Waterproof,4,5,Chrome,78.0.3904.97,Windows NT 10.0,1536x864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,0,4,3,3,5,5,6,7,4,3,5,4,4,1, ,22,3,0,0,0,0,1,0,0, ,1, , , , , , , , ,6,6,5,2, , ,5,26,11/18/19 14:25,2,3,18,1,16,3,3,1,0,15,20,15,16,12,78,15,24,22,14,15,90,168,3,4.5,0,0,0, ,1,2, , ,16,3.5,3.5,85.208,1,18,0,0,1.5,0,1
1,637,11/20/19 15:00,Product # 13: Boumbi Fragrant Camphor Laurel Wood Cell Phone Stand,5,4,Chrome,80.0.3965.0,Windows NT 10.0,1536x864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,0,4,1,2,1,6,7,7,1,1,5,4,5,1, ,23,1,0,0,0,0,1,0,0, , , , , , ,1, , , ,6,3,3,2, , ,1,18,11/18/19 14:40,2,2,10,1,12,3,3,1,0,10,33,27,69,21,160,38,26,49,23,16,152,312,3,4.5,0,0,0, ,2,1, , ,12,2.5,2.5,234.247,1,10,0,0,1.5,0,1
1,579,11/19/19 14:19,Product # 25: Abs Muscle Trainer for Men Women - Portable Trainer Abs Belt,4,2,Chrome,78.0.3904.108,Android 9,412x869, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,2,2,2,3,5,2,2,4,3,2,4,4,1, ,23,5,1,0,0,0,0,0,0, , ,1, , , ,1, , , ,2,6,3,2, , ,1,27,11/18/19 14:17,2,3,12,4,19,2,1,1,0,9,14,27,14,15,79,13,21,18,10,3,65,144,1.5,3,0,0,0, ,2,1, , ,19,2.5,2.5,127.082,1,12,0,0,1.5,0,1
1,580,11/21/19 9:04,"""Product # 47: CREATURE CUPS Cthulhu Ceramic Cup (11 Ounce, Black) | Hidden Creepy Animal Inside""",4,4,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,4,4,3,5,4,5,4,3,4,3,4,4,1, ,32,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6,3,4, , ,2,29,11/18/19 14:32,3,4,20,3,18,3,2,1,0,19,26,85,41,54,225,28,65,64,79,83,319,544,2.5,4,0,0,0, ,1,2, , ,18,3.5,3.5,166.264,1,20,0,0,1.5,0,1
1,1189,11/21/19 9:54,Product # 163: Love Knot Abstract Circle Spiral 3D Bulbing Night Light Magic Shape Illusions,7,7,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,0,7,4,7,7,1,2,2,2,1,5,2,5,1, ,33,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,2,3,4, , ,5,87,11/18/19 14:37,3,7,32,1,11,7,4,1,0,16,29,36,16,34,131,17,38,26,28,23,132,263,5.5,7,0,0,0, ,0,3, , ,11,3.5,3.5,290.365,1,32,0,0,1.5,0,1
1,330,11/19/19 14:13,Product # 12: Stranger Things Poster Prints Set of 4 (11 inches x 14 inches),3,5,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,0,2,2,2,6,6,2,7,1,1,4,1,1,1, ,38,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,7,5,5, , ,1,151,11/18/19 14:45,3,2,14,2,6,2,2,1,0,11,9,13,18,22,73,10,13,10,17,14,64,137,2,4,0,0,0, ,1,3, , ,6,5,5,35.642,1,14,0,0,2,0,1
1,937,11/19/19 14:31,"""Product # 88: BigMouth Inc Oversized Beach Blanket, Ulta-Soft Microfiber Towel, 5 Feet Wide, Washing Machine Friendly""",6,7,Firefox,70,Windows NT 10.0,1600x900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,0,7,5,5,7,2,5,4,2,3,4,2,4,1, ,39,3,0,1,0,0,0,0,0, ,1, , , , , , , , ,1,6,5,3, , ,3,43,11/18/19 14:34,2,6,30,2,13,4,4,1,0,12,25,12,49,14,112,20,100,56,98,34,308,420,4,6.5,0,0,0, ,2,3, , ,13,4,4,353.515,1,30,0,0,2.5,0,1
1,1061,11/20/19 10:10,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,4,5,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,0,4,4,2,2,4,5,5,4,4,2,5,4,1, ,59,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,2,4,4, , ,1,176,11/18/19 14:49,3,4,16,4,21,2,2,1,0,6,5,5,9,5,30,18,12,16,6,13,65,95,2,4.5,0,0,0, ,2,3, , ,21,4,4,358.467,1,16,0,0,2.5,0,1
1,629,11/20/19 10:00,"""Product # 59: TheraFlow Dual Foot Massager Roller (Large). Relieve Plantar Fasciitis, Stress, Heel, Arch Pain""",7,5,Firefox,70,Windows NT 10.0,1600x1200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,0,4,4,5,6,1,2,2,1,1,5,1,1,1, ,29,2,0,0,0,0,1,0,0, ,1, , , , , , , , ,6,6,5,5, , ,2,126,11/18/19 14:38,3,7,26,1,5,4,3,1,0,61,67,31,51,66,276,44,53,54,42,75,268,544,3.5,6,0,0,0, ,3,2, , ,5,5,5,194.646,1,26,0,0,2.5,0,1
1,378,11/20/19 15:05,Product # 82: Fred PIZZA BOSS 3000 Circular Saw Pizza Wheel,7,7,Chrome,78.0.3904.97,Linux x86_64,1280x720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,0,6,4,5,7,5,7,7,5,5,2,5,5,1, ,46,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,5,5,2, , ,3,33,11/18/19 14:24,3,3,25,4,24,4,1,1,0,7,6,26,9,20,68,16,23,9,28,24,100,168,2.5,7,0,0,0, ,3,6, , ,24,3.5,3.5,95.994,1,25,0,0,4.5,0,1
1,2081,11/20/19 10:54,Product # 62: Fred POT PINCHERS Silicone Pot Holders,4,4,Chrome,78.0.3904.108,Windows NT 10.0,1360x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,0,6,7,5,7,2,3,5,4,4,2,4,4,1, ,31,3,1,1,0,0,0,0,0, ,1, , , , , , , , ,1,6,5,3, , ,2,18,11/18/19 14:44,4,6,31,4,20,7,4,1,0,10,25,20,9,10,74,13,5,12,17,6,53,127,5.5,4,0,0,0, ,-3,0, , ,20,4,4,109.35,1,31,0,0,-1.5,0,1
1,343,11/20/19 14:41,"""Product # 24: Silver Star Wars Ep 5 & Empire 2-Piece Colored Glass Pint Set, 16-Ounces""",3,2,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,0,6,7,6,7,1,6,3,4,5,4,4,5,1, ,30,4,0,1,0,0,0,0,0, ,1, , , , , , , , ,2,6,5,5, , ,1,24,11/18/19 14:37,3,7,33,2,20,3,3,1,0,19,23,23,26,20,111,24,26,42,17,20,129,240,3,2.5,0,0,0, ,0,-1, , ,20,5,5,79.403,1,33,0,0,-.5,0,1
1,526,11/20/19 9:58,Product # 45: Bob Ross Heat Changing Mug - Add Coffee or Tea and a Happy Little Scene Appears,3,4,Chrome,78.0.3904.108,Windows NT 6.1,1600x900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,0,4,4,2,4,5,5,5,5,1,5,2,2,1, ,43,1,0,0,0,0,1,0,0, , ,1, , , , , , , ,6,6,5,4, , ,2,40,11/18/19 14:41,3,3,17,1,11,4,4,1,0,5,15,20,13,12,65,20,15,10,19,18,82,147,4,3.5,0,0,0, ,-1,0, , ,11,4.5,4.5,132.119,1,17,0,0,-.5,0,1
1,366,11/20/19 10:28,"""Product # 10: The Ultimate Game of Thrones and Philosophy: You Think or Die, Paperback Book""",4,5,Safari iPhone,13.0.1,iPhone,375x667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,0,3,4,5,5,4,3,6,2,1,4,3,2,1, ,25,4,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,3,5,2, , ,1,26,11/18/19 14:42,2,4,21,2,10,4,5,1,0,3,12,14,25,24,78,23,23,19,18,19,102,180,4.5,4.5,0,0,0, ,0,0, , ,10,3.5,3.5,113.702,1,21,0,0,0,0,1
1,574,11/20/19 10:07,Product # 13: Boumbi Fragrant Camphor Laurel Wood Cell Phone Stand,4,3,Chrome,78.0.3904.108,Windows NT 6.1,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,0,1,1,1,5,7,4,7,3,5,5,5,4,1, ,27,1,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,4,1,5, , ,1,19,11/18/19 14:49,2,1,9,1,18,4,3,1,0,14,75,32,38,13,172,13,39,54,60,46,212,384,3.5,3.5,0,0,0, ,0,0, , ,18,3,3,192.468,1,9,0,0,0,0,1
1,689,11/19/19 14:23,Product # 45: Bob Ross Heat Changing Mug - Add Coffee or Tea and a Happy Little Scene Appears,6,6,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,0,5,5,5,5,3,4,5,4,3,4,4,4,1, ,34,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,4,4,2, , ,2,20,11/18/19 14:38,3,5,25,2,17,6,6,1,0,22,15,14,87,37,175,28,44,23,30,66,191,366,6,6,0,0,0, ,0,0, , ,17,3,3,153.512,1,25,0,0,0,0,1
1,559,11/20/19 10:02,Product # 70: Nostalgia Retro Pop-Up 2 Hot Dog & Bun Toaster,6,6,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,0,6,6,6,6,1,2,2,2,2,4,3,4,1, ,28,1,0,1,0,0,0,0,0, , ,1, , , , , , , ,2,3,5,1, , ,2,90,11/18/19 14:41,3,7,31,2,13,6,6,1,0,15,30,36,16,17,114,4,4,4,4,4,20,134,6,6,0,0,0, ,0,0, , ,13,3,3,41.506,1,31,0,0,0,0,1
1,1018,11/19/19 14:32,Product # 147: Bellaa 22890 Rainbow Capiz Wind Chime Big 26 inch,5,6,Firefox,70,Macintosh,1280x800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,0,6,6,3,6,4,5,5,5,4,2,5,5,1, ,32,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,3,6,4,3, , ,4,36,11/18/19 14:43,3,4,25,4,23,5,6,1,0,17,39,35,15,49,155,42,23,75,51,50,241,396,5.5,5.5,0,0,0, ,0,0, , ,23,3.5,3.5,438.52,1,25,0,0,0,0,1
1,331,11/20/19 13:41,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,5,5,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,0,2,2,3,2,5,6,6,4,4,3,4,5,1, ,56,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,3,4,4, , ,1,47,11/18/19 14:45,2,3,12,3,20,5,5,1,0,17,8,16,18,30,89,9,12,10,21,10,62,151,5,5,0,0,0, ,0,0, , ,20,4,4,87.465,1,12,0,0,0,0,1
1,516,11/20/19 10:06,"""Product # 92: Plant Theatre Bonsai Trio Kit, 3 Distinctive Bonsai Trees to Grow""",7,7,Safari,13.0.4,Macintosh,834x1112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,0,4,3,7,4,3,4,6,3,3,4,4,4,1, ,22,4,0,0,1,0,0,0,0, , , , , , ,1, , , ,6,3,5,5, , ,3,45,11/18/19 14:48,2,5,23,2,16,7,7,1,0,24,15,10,20,14,83,16,31,24,34,40,145,228,7,7,0,0,0, ,0,0, , ,16,5,5,203.065,1,23,0,0,0,0,1
1,804,11/19/19 12:09,"""Product # 118: TechWare Pro Ankle Brace Compression Sleeve - Relieves Achilles Tendonitis, Joint Pain. Plantar Fasciitis Foot Sock""",6,6,Firefox,68,Ubuntu,3840x2160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,0,4,4,7,6,2,2,4,5,5,3,5,5,1, ,65,3,1,0,0,0,0,0,0, , , , , , , , ,1, ,5,9,1,2, , ,3,72,11/18/19 14:37,2,6,27,3,23,6,6,1,0,45,19,29,40,11,144,33,61,43,30,45,212,356,6,6,0,0,0, ,0,0, , ,23,1.5,1.5,209.185,1,27,0,0,0,0,1
1,1012,11/20/19 14:06,Product # 70: Nostalgia Retro Pop-Up 2 Hot Dog & Bun Toaster,4,5,Chrome,78.0.3904.97,Windows NT 10.0,1366x768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,0,5,5,3,5,4,5,5,5,4,2,5,3,1, ,39,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,3,3,3, , ,2,122,11/18/19 14:40,3,4,22,4,21,4,5,1,0,17,12,45,38,11,123,27,42,86,63,34,252,375,4.5,4.5,0,0,0, ,0,0, , ,21,3,3,276.218,1,22,0,0,0,0,1
